AID,Sex,MinAge,SurveyDate,avg TOO_TOHcm,avg TOH_NIcm,avg NI_FBHcm,TH,VTB_Umb,age_class_mid_mo,age_months_initial,age_months,VTB_Umb_Flag,age_at_first_months
523.0,F,A,2018-05-22,16.3,205.0,,,0.0,60.0,60.0,142.1670143700874,Umb=0,66.64069858061372
523.0,F,A,2018-09-25,13.4,192.1,,,0.0,60.0,60.0,146.31175121219266,Umb=0,66.64069858061372
525.0,F,C,2012-05-20,15.8,85.7,,,0.0,1.0,1.0,1.0,Umb=0,1.0
525.0,F,C,2013-01-21,14.3,125.4,,,0.0,1.0,1.0,9.092105263157896,Umb=0,1.0
525.0,F,C,2013-06-05,12.4,127.45,,,0.0,1.0,1.0,13.532894736842106,Umb=0,1.0
525.0,F,C,2013-09-22,11.0,130.6,,,0.0,1.0,1.0,17.11842105263158,Umb=0,1.0
525.0,F,C,2014-01-19,14.4,140.2,,,0.0,1.0,1.0,21.032894736842106,Umb=0,1.0
526.0,F,A,2013-10-05,12.1,147.0,,,0.0,60.0,60.0,60.0,Umb=0,60.0
526.0,F,A,2015-02-06,20.0,176.64999999999998,,,0.0,60.0,60.0,76.08552631578948,Umb=0,60.0
526.0,F,A,2015-10-27,15.066666666666668,167.73333333333335,,,0.0,60.0,60.0,84.73684210526315,Umb=0,60.0
526.0,F,A,2016-02-04,16.3,136.5,,,0.0,60.0,60.0,88.02631578947368,Umb=0,60.0
526.0,F,A,2016-06-12,12.6,164.3,,,0.0,60.0,60.0,92.26973684210526,Umb=0,60.0
527.0,F,SA,2012-02-07,11.3,143.6,,,0.0,10.5,10.5,23.526262044859752,Umb=0,23.526262044859752
527.0,F,SA,2012-10-09,12.5,153.05,,,0.0,10.5,10.5,31.585472571175544,Umb=0,23.526262044859752
527.0,F,SA,2013-01-21,13.1,145.0,,,0.0,10.5,10.5,35.00652520275449,Umb=0,23.526262044859752
527.0,F,SA,2013-02-05,17.4,220.3,,,0.0,10.5,10.5,35.49994625538607,Umb=0,23.526262044859752
527.0,F,SA,2013-09-22,14.1,163.9,,,0.0,10.5,10.5,43.032840992228174,Umb=0,23.526262044859752
527.0,F,SA,2014-10-04,14.8,155.2,,,0.0,10.5,10.5,55.43415678170186,Umb=0,23.526262044859752
527.0,F,SA,2015-01-19,10.1,164.1,,,0.0,10.5,10.5,58.95389362380712,Umb=0,23.526262044859752
527.0,F,SA,2015-02-06,9.6,170.5,,,0.0,10.5,10.5,59.54599888696502,Umb=0,23.526262044859752
527.0,F,SA,2016-02-04,13.1,170.0,,,0.0,10.5,10.5,71.48678836064923,Umb=0,23.526262044859752
528.0,F,A,2012-02-07,15.45,163.75,,,0.0,60.0,60.0,60.0,Umb=0,60.0
528.0,F,A,2016-06-12,12.8,172.55,,,0.0,60.0,60.0,112.20394736842105,Umb=0,60.0
530.0,M,SA,2012-02-07,89.5,191.9,,,0.0,10.5,10.5,10.5,Umb=0,10.5
531.0,F,SA,2014-01-19,12.15,125.1,,,0.0,10.5,10.5,10.5,Umb=0,10.5
531.0,F,SA,2016-06-12,13.649999999999999,173.35,,,0.0,10.5,10.5,39.28289473684211,Umb=0,10.5
532.0,F,SA,2012-02-07,37.3,207.2,,,0.0,10.5,10.5,10.5,Umb=0,10.5
532.0,F,SA,2013-05-18,15.4,149.3,,,0.0,10.5,10.5,25.828947368421055,Umb=0,10.5
532.0,F,SA,2016-06-12,16.1,183.8,,,0.0,10.5,10.5,62.703947368421055,Umb=0,10.5
533.0,M,A,2017-01-22,21.9,208.2,,,0.0,60.0,60.0,60.0,Umb=0,60.0
534.0,F,A,2014-05-19,11.6,171.4,,,0.0,60.0,60.0,60.0,Umb=0,60.0
534.0,F,A,2015-01-19,11.2,189.9,,,0.0,60.0,60.0,68.0592105263158,Umb=0,60.0
534.0,F,A,2016-06-12,14.8,178.5,,,0.0,60.0,60.0,84.83552631578948,Umb=0,60.0
534.0,F,A,2017-06-04,12.6,191.8,,,0.0,60.0,60.0,96.57894736842105,Umb=0,60.0
535.0,F,A,2012-02-07,173.7,189.2,,,0.0,60.0,60.0,60.0,Umb=0,60.0
535.0,F,A,2013-05-18,15.55,176.95,,,0.0,60.0,60.0,75.32894736842105,Umb=0,60.0
535.0,F,A,2014-06-04,15.3,171.8,,,0.0,60.0,60.0,87.89473684210526,Umb=0,60.0
535.0,F,A,2016-05-14,13.4,200.4,,,0.0,60.0,60.0,111.25,Umb=0,60.0
536.0,F,SA,2012-02-07,13.7,119.3,,,0.0,10.5,10.5,4.232428983449738,Umb=0,4.232428983449738
536.0,F,SA,2013-09-22,15.3,151.9,,,0.0,10.5,10.5,23.73900793081816,Umb=0,4.232428983449738
536.0,F,SA,2015-05-21,12.1,126.1,,,0.0,10.5,10.5,43.67321845713395,Umb=0,4.232428983449738
536.0,F,SA,2015-09-14,15.7,170.0,,,0.0,10.5,10.5,47.48900793081816,Umb=0,4.232428983449738
536.0,F,SA,2018-01-24,24.1,169.4,,,0.0,10.5,10.5,75.877165825555,Umb=0,4.232428983449738
536.0,F,SA,2018-05-22,12.5,166.0,,,0.0,10.5,10.5,79.75874477292342,Umb=0,4.232428983449738
537.0,F,A,2013-09-22,12.9,178.2,,,0.0,60.0,60.0,60.0,Umb=0,60.0
537.0,F,A,2015-10-27,9.1,133.7,,,0.0,60.0,60.0,85.16447368421052,Umb=0,60.0
538.0,,SA,2012-02-07,11.2,116.5,,,0.0,10.5,10.5,10.5,Umb=0,10.5
538.0,,SA,2013-09-22,15.0,157.6,,,0.0,10.5,10.5,30.00657894736842,Umb=0,10.5
538.0,,SA,2013-10-05,15.6,162.5,,,0.0,10.5,10.5,30.43421052631579,Umb=0,10.5
539.0,M,A,2012-02-07,14.4,211.3,,,0.0,60.0,60.0,60.0,Umb=0,60.0
539.0,M,A,2013-06-05,19.0,186.6,,,0.0,60.0,60.0,75.92105263157895,Umb=0,60.0
539.0,M,A,2018-06-06,17.8,225.1,,,0.0,60.0,60.0,136.01973684210526,Umb=0,60.0
540.0,F,A,2012-02-07,11.0,180.9,,,0.0,60.0,60.0,60.0,Umb=0,60.0
540.0,F,A,2015-02-06,76.9,186.9,,,0.0,60.0,60.0,96.01973684210526,Umb=0,60.0
540.0,F,A,2015-10-27,11.899999999999999,192.39999999999998,,,0.0,60.0,60.0,104.67105263157896,Umb=0,60.0
541.0,M,C,2012-02-07,14.600000000000001,107.55000000000001,,,0.0,1.0,1.0,1.0,Umb=0,1.0
541.0,M,C,2013-09-22,18.1,140.2,,,0.0,1.0,1.0,20.50657894736842,Umb=0,1.0
541.0,M,C,2014-05-19,18.0,149.9,,,0.0,1.0,1.0,28.36842105263158,Umb=0,1.0
541.0,M,C,2014-06-04,18.1,150.6,,,0.0,1.0,1.0,28.894736842105264,Umb=0,1.0
541.0,M,C,2015-02-06,21.5,155.1,,,0.0,1.0,1.0,37.01973684210527,Umb=0,1.0
541.0,M,C,2015-09-14,19.3,154.7,,,0.0,1.0,1.0,44.256578947368425,Umb=0,1.0
541.0,M,C,2015-10-27,17.5,146.8,,,0.0,1.0,1.0,45.67105263157895,Umb=0,1.0
541.0,M,C,2016-01-21,15.166666666666666,149.83333333333334,,,0.0,1.0,1.0,48.5,Umb=0,1.0
541.0,M,C,2018-06-06,20.6,193.7,,,0.0,1.0,1.0,77.01973684210526,Umb=0,1.0
542.0,F,A,2015-01-19,12.4,173.6,,,0.0,60.0,60.0,60.0,Umb=0,60.0
542.0,F,A,2015-10-27,10.1,182.8,,,0.0,60.0,60.0,69.24342105263158,Umb=0,60.0
542.0,F,A,2016-06-12,12.7,170.2,,,0.0,60.0,60.0,76.77631578947368,Umb=0,60.0
543.0,M,C,2014-09-20,16.05,162.10000000000002,,,0.0,1.0,1.0,1.0,Umb=0,1.0
543.0,M,C,2016-01-21,19.35,187.6,,,0.0,1.0,1.0,17.05263157894737,Umb=0,1.0
543.0,M,C,2016-06-12,17.7,189.3,,,0.0,1.0,1.0,21.75657894736842,Umb=0,1.0
544.0,F,A,2013-01-21,26.7,181.2,,,0.0,60.0,60.0,68.19872877709741,Umb=0,68.19872877709741
544.0,F,A,2013-05-18,13.1,180.0,,,0.0,60.0,60.0,72.04741298762373,Umb=0,68.19872877709741
544.0,F,A,2013-09-22,14.1,202.9,,,0.0,60.0,60.0,76.2250445665711,Umb=0,68.19872877709741
544.0,F,A,2014-06-04,10.6,187.1,,,0.0,60.0,60.0,84.61320246130794,Umb=0,68.19872877709741
544.0,F,A,2015-05-21,11.95,192.15,,,0.0,60.0,60.0,96.1592550928869,Umb=0,68.19872877709741
544.0,F,A,2017-09-19,11.0,183.6,208.1,402.7,0.0,60.0,60.0,124.18557088236057,Umb=0,68.19872877709741
545.0,F,A,2015-02-06,12.8,143.3,,,0.0,60.0,60.0,60.0,Umb=0,60.0
545.0,F,A,2015-05-21,12.3,180.6,,,0.0,60.0,60.0,63.421052631578945,Umb=0,60.0
545.0,F,A,2016-06-12,14.8,177.2,,,0.0,60.0,60.0,76.1842105263158,Umb=0,60.0
545.0,F,A,2016-09-23,20.8,193.1,218.0,431.9,0.0,60.0,60.0,79.57236842105263,Umb=0,60.0
545.0,F,A,2018-06-06,16.1,195.6,,,0.0,60.0,60.0,100.0,Umb=0,60.0
546.0,F,A,2012-02-07,10.8,200.4,,,0.0,60.0,60.0,60.0,Umb=0,60.0
546.0,F,A,2013-01-21,11.0,191.6,,,0.0,60.0,60.0,71.48026315789474,Umb=0,60.0
546.0,F,A,2014-09-20,10.6,173.2,,,0.0,60.0,60.0,91.44736842105263,Umb=0,60.0
546.0,F,A,2016-05-14,13.3,201.5,,,0.0,60.0,60.0,111.25,Umb=0,60.0
546.0,F,A,2017-01-22,10.6,200.3,,,0.0,60.0,60.0,119.57236842105263,Umb=0,60.0
547.0,F,A,2012-05-20,15.0,161.3,,,0.0,60.0,60.0,49.785946884927085,Umb=0,49.785946884927085
547.0,F,A,2013-06-05,13.5,166.4,,,0.0,60.0,60.0,62.318841621769195,Umb=0,49.785946884927085
547.0,F,A,2015-01-19,14.7,177.6,,,0.0,60.0,60.0,81.8254205691376,Umb=0,49.785946884927085
547.0,F,A,2015-02-06,14.8,168.4,188.1,371.3,0.0,60.0,60.0,82.41752583229551,Umb=0,49.785946884927085
547.0,F,A,2015-06-03,16.0,167.39999999999998,,,0.0,60.0,60.0,86.26621004282183,Umb=0,49.785946884927085
547.0,F,A,2016-02-04,13.5,179.1,,,0.0,60.0,60.0,94.35831530597972,Umb=0,49.785946884927085
547.0,F,A,2016-06-12,16.7,184.3,,,0.0,60.0,60.0,98.6017363586113,Umb=0,49.785946884927085
547.0,F,A,2017-05-26,11.6,175.3,,,0.0,60.0,60.0,110.04910477966394,Umb=0,49.785946884927085
548.0,F,A,2015-06-03,23.3,168.7,,,0.0,60.0,60.0,60.0,Umb=0,60.0
549.0,M,A,2015-02-06,38.650000000000006,222.3,,,0.0,60.0,60.0,60.0,Umb=0,60.0
550.0,M,A,2012-02-07,15.7,210.2,,,0.0,60.0,60.0,68.66056922412326,Umb=0,68.66056922412326
550.0,M,A,2013-01-21,18.3,211.3,,,0.0,60.0,60.0,80.140832382018,Umb=0,68.66056922412326
550.0,M,A,2014-02-09,16.2,204.2,,,0.0,60.0,60.0,92.77241132938641,Umb=0,68.66056922412326
550.0,M,A,2014-05-19,16.6,210.8,,,0.0,60.0,60.0,96.02899027675484,Umb=0,68.66056922412326
550.0,M,A,2014-06-04,17.05,210.75,,,0.0,60.0,60.0,96.55530606622852,Umb=0,68.66056922412326
550.0,M,A,2014-09-20,20.3,202.9,,,0.0,60.0,60.0,100.1079376451759,Umb=0,68.66056922412326
550.0,M,A,2015-02-06,19.9,207.15,,,0.0,60.0,60.0,104.68030606622852,Umb=0,68.66056922412326
550.0,M,A,2015-09-14,15.3,213.1,251.8,480.20000000000005,0.0,60.0,60.0,111.91714817149169,Umb=0,68.66056922412326
550.0,M,A,2016-01-21,19.9,209.5,,,0.0,60.0,60.0,116.16056922412326,Umb=0,68.66056922412326
551.0,M,A,2012-02-07,14.6,218.5,,,0.0,60.0,60.0,60.0,Umb=0,60.0
551.0,M,A,2014-06-04,13.8,179.5,,,0.0,60.0,60.0,87.89473684210526,Umb=0,60.0
551.0,M,A,2015-06-03,16.6,181.7,,,0.0,60.0,60.0,99.86842105263159,Umb=0,60.0
552.0,M,A,2012-02-07,15.5,206.3,,,0.0,60.0,60.0,66.4775209463342,Umb=0,66.4775209463342
552.0,M,A,2014-09-20,21.9,200.35000000000002,,,0.0,60.0,60.0,97.92488936738683,Umb=0,66.4775209463342
552.0,M,A,2015-01-19,18.65,235.10000000000002,,,0.0,60.0,60.0,101.90515252528157,Umb=0,66.4775209463342
552.0,M,A,2015-02-06,19.6,167.1,,,0.0,60.0,60.0,102.49725778843947,Umb=0,66.4775209463342
552.0,M,A,2016-02-04,18.666666666666668,262.0,,,0.0,60.0,60.0,114.43804726212366,Umb=0,66.4775209463342
552.0,M,A,2017-01-22,,,,,0.0,60.0,60.0,126.04988936738684,Umb=0,66.4775209463342
552.0,M,A,2017-02-11,17.3,206.6,,,0.0,60.0,60.0,126.70778410422894,Umb=0,66.4775209463342
553.0,M,A,2012-05-20,34.8,215.6,,,0.0,60.0,60.0,60.0,Umb=0,60.0
553.0,M,A,2012-06-15,16.2,208.7,,,0.0,60.0,60.0,60.85526315789474,Umb=0,60.0
553.0,M,A,2012-10-09,22.75,199.85000000000002,,,0.0,60.0,60.0,64.67105263157895,Umb=0,60.0
553.0,M,A,2013-02-05,20.9,224.5,,,0.0,60.0,60.0,68.58552631578948,Umb=0,60.0
553.0,M,A,2013-09-22,19.4,247.4,,,0.0,60.0,60.0,76.11842105263158,Umb=0,60.0
554.0,F,A,2012-05-20,11.566666666666668,144.13333333333333,213.8,390.4,0.0,60.0,60.0,46.85255719036367,Umb=0,46.85255719036367
554.0,F,A,2012-06-15,85.2,222.6,,,0.0,60.0,60.0,47.70782034825841,Umb=0,46.85255719036367
554.0,F,A,2013-05-18,15.8,158.3,,,0.0,60.0,60.0,58.79334666404788,Umb=0,46.85255719036367
554.0,F,A,2013-06-05,14.3,171.6,,,0.0,60.0,60.0,59.38545192720578,Umb=0,46.85255719036367
554.0,F,A,2014-09-20,42.9,171.2,,,0.0,60.0,60.0,74.91176771667946,Umb=0,46.85255719036367
554.0,F,A,2015-06-03,10.0,175.5,,,0.0,60.0,60.0,83.33282034825841,Umb=0,46.85255719036367
554.0,F,A,2016-05-14,11.466666666666667,194.0,,,0.0,60.0,60.0,94.71439929562683,Umb=0,46.85255719036367
554.0,F,A,2017-06-04,15.1,182.5,,,0.0,60.0,60.0,107.41176771667946,Umb=0,46.85255719036367
555.0,M,A,2012-02-07,18.049999999999997,172.85,,,0.0,60.0,60.0,60.0,Umb=0,60.0
556.0,M,A,2012-02-07,28.1,213.5,,,0.0,60.0,60.0,60.0,Umb=0,60.0
556.0,M,A,2012-05-20,16.8,196.9,,,0.0,60.0,60.0,63.38815789473684,Umb=0,60.0
556.0,M,A,2013-05-18,19.7,153.2,,,0.0,60.0,60.0,75.32894736842105,Umb=0,60.0
556.0,M,A,2013-10-05,19.1,221.0,,,0.0,60.0,60.0,79.9342105263158,Umb=0,60.0
556.0,M,A,2014-02-09,15.7,208.4,,,0.0,60.0,60.0,84.11184210526315,Umb=0,60.0
557.0,M,A,2012-02-07,20.95,218.64999999999998,,,0.0,60.0,60.0,60.0,Umb=0,60.0
557.0,M,A,2013-01-21,20.6,202.3,,,0.0,60.0,60.0,71.48026315789474,Umb=0,60.0
557.0,M,A,2017-05-26,21.9,231.3,,,0.0,60.0,60.0,123.65131578947368,Umb=0,60.0
557.0,M,A,2017-10-05,20.4,242.6,,,0.0,60.0,60.0,127.99342105263158,Umb=0,60.0
558.0,M,A,2012-02-07,252.9,200.1,,,0.0,60.0,60.0,53.29669483771645,Umb=0,53.29669483771645
558.0,M,A,2012-05-20,23.3,184.1,,,0.0,60.0,60.0,56.684852732453294,Umb=0,53.29669483771645
558.0,M,A,2013-09-22,27.3,195.2,251.5,474.0,0.0,60.0,60.0,72.80327378508487,Umb=0,53.29669483771645
558.0,M,A,2015-01-19,22.6,199.8,,,0.0,60.0,60.0,88.72432641666381,Umb=0,53.29669483771645
558.0,M,A,2015-02-06,21.6,186.0,,,0.0,60.0,60.0,89.31643167982172,Umb=0,53.29669483771645
558.0,M,A,2015-05-21,21.4,191.45,,,0.0,60.0,60.0,92.73748431140066,Umb=0,53.29669483771645
558.0,M,A,2017-01-22,21.1,210.0,,,0.0,60.0,60.0,112.86906325876909,Umb=0,53.29669483771645
558.0,M,A,2017-02-11,16.3,206.7,,,0.0,60.0,60.0,113.52695799561118,Umb=0,53.29669483771645
558.0,M,A,2017-09-19,22.7,208.6,,,0.0,60.0,60.0,120.76380010087436,Umb=0,53.29669483771645
558.0,M,A,2018-05-22,22.2,214.7,,,0.0,60.0,60.0,128.82301062719014,Umb=0,53.29669483771645
559.0,M,A,2012-02-07,16.8,170.0,,,0.0,60.0,60.0,60.0,Umb=0,60.0
559.0,M,A,2012-05-20,22.6,138.1,,,0.0,60.0,60.0,63.38815789473684,Umb=0,60.0
559.0,M,A,2013-02-05,18.3,183.5,233.3,435.1,0.0,60.0,60.0,71.97368421052632,Umb=0,60.0
559.0,M,A,2013-06-05,19.200000000000003,195.65,,,0.0,60.0,60.0,75.92105263157895,Umb=0,60.0
560.0,M,A,2012-02-07,20.950000000000003,196.15,,,0.0,60.0,60.0,60.0,Umb=0,60.0
560.0,M,A,2013-02-05,24.3,196.8,,,0.0,60.0,60.0,71.97368421052632,Umb=0,60.0
560.0,M,A,2014-02-09,19.15,194.75,,,0.0,60.0,60.0,84.11184210526315,Umb=0,60.0
561.0,M,A,2013-06-05,17.6,221.7,,,0.0,60.0,60.0,60.0,Umb=0,60.0
561.0,M,A,2014-05-19,17.9,180.1,,,0.0,60.0,60.0,71.44736842105263,Umb=0,60.0
562.0,M,A,2012-02-07,17.4,202.8,,,0.0,60.0,60.0,68.85204851991112,Umb=0,68.85204851991112
562.0,M,A,2013-02-05,17.6,204.3,,,0.0,60.0,60.0,80.82573273043744,Umb=0,68.85204851991112
562.0,M,A,2013-09-22,15.6,216.2,,,0.0,60.0,60.0,88.35862746727955,Umb=0,68.85204851991112
562.0,M,A,2015-01-19,18.1,221.4,,,0.0,60.0,60.0,104.27968009885849,Umb=0,68.85204851991112
562.0,M,A,2016-06-12,17.3,222.1,,,0.0,60.0,60.0,121.05599588833218,Umb=0,68.85204851991112
562.0,M,A,2018-05-22,16.0,226.5,,,0.0,60.0,60.0,144.3783643093848,Umb=0,68.85204851991112
563.0,M,A,2012-02-07,17.25,201.7,,,0.0,60.0,60.0,64.67062565908418,Umb=0,64.67062565908418
563.0,M,A,2015-05-21,16.2,214.5,,,0.0,60.0,60.0,104.1114151327684,Umb=0,64.67062565908418
563.0,M,A,2016-09-23,15.0,214.9,,,0.0,60.0,60.0,120.26273092224207,Umb=0,64.67062565908418
563.0,M,A,2017-05-26,18.0,212.2,,,0.0,60.0,60.0,128.32194144855788,Umb=0,64.67062565908418
563.0,M,A,2017-06-04,18.6,222.1,,,0.0,60.0,60.0,128.6179940801368,Umb=0,64.67062565908418
563.0,M,A,2018-01-24,105.3,202.7,,,0.0,60.0,60.0,136.31536250118944,Umb=0,64.67062565908418
564.0,F,A,2012-01-25,12.2,196.7,,,0.0,60.0,60.0,60.0,Umb=0,60.0
564.0,F,A,2013-05-18,11.5,182.3,,,0.0,60.0,60.0,75.75657894736842,Umb=0,60.0
564.0,F,A,2013-06-05,12.45,177.95,,,0.0,60.0,60.0,76.34868421052632,Umb=0,60.0
564.0,F,A,2015-01-19,12.5,166.2,,,0.0,60.0,60.0,95.85526315789474,Umb=0,60.0
564.0,F,A,2015-02-06,13.5,184.3,,,0.0,60.0,60.0,96.44736842105263,Umb=0,60.0
565.0,M,A,2012-02-07,17.7,199.6,,,0.0,60.0,60.0,60.0,Umb=0,60.0
566.0,F,A,2012-06-15,13.9,202.8,,,0.0,60.0,60.0,70.53566904945006,Umb=0,70.53566904945006
566.0,F,A,2013-01-21,12.5,196.7,,,0.0,60.0,60.0,77.77251115471323,Umb=0,70.53566904945006
566.0,F,A,2013-06-05,12.6,191.16666666666666,201.8,412.20000000000005,0.0,60.0,60.0,82.21330062839743,Umb=0,70.53566904945006
566.0,F,A,2013-09-22,18.6,173.8,,,0.0,60.0,60.0,85.79882694418691,Umb=0,70.53566904945006
566.0,F,A,2014-02-09,21.4,191.3,200.1,412.8,0.0,60.0,60.0,90.40409010208164,Umb=0,70.53566904945006
566.0,F,A,2015-01-19,11.8,195.2,,,0.0,60.0,60.0,101.71987957576586,Umb=0,70.53566904945006
566.0,F,A,2015-06-03,13.6,176.6,,,0.0,60.0,60.0,106.16066904945006,Umb=0,70.53566904945006
568.0,M,C,2012-01-25,13.9,108.6,,,0.0,1.0,1.0,1.0,Umb=0,1.0
568.0,M,C,2012-02-07,12.3,100.6,,,0.0,1.0,1.0,1.4276315789473684,Umb=0,1.0
568.0,M,C,2013-09-22,,150.1,,,0.0,1.0,1.0,20.93421052631579,Umb=0,1.0
568.0,M,C,2014-05-19,14.6,137.0,,,0.0,1.0,1.0,28.79605263157895,Umb=0,1.0
568.0,M,C,2014-06-04,21.1,147.4,,,0.0,1.0,1.0,29.322368421052634,Umb=0,1.0
569.0,F,A,2012-06-15,12.9,181.4,,,0.0,60.0,60.0,60.0,Umb=0,60.0
569.0,F,A,2015-02-06,11.6,176.6,,,0.0,60.0,60.0,91.77631578947368,Umb=0,60.0
569.0,F,A,2016-05-14,16.7,180.2,,,0.0,60.0,60.0,107.00657894736842,Umb=0,60.0
569.0,F,A,2017-02-11,14.3,180.7,,,0.0,60.0,60.0,115.98684210526315,Umb=0,60.0
570.0,M,A,2012-02-07,19.7,186.39999999999998,,,0.0,60.0,60.0,60.0,Umb=0,60.0
570.0,M,A,2012-06-15,19.1,189.3,,,0.0,60.0,60.0,64.24342105263158,Umb=0,60.0
570.0,M,A,2014-05-19,17.0,220.5,,,0.0,60.0,60.0,87.36842105263158,Umb=0,60.0
570.0,M,A,2016-02-04,59.650000000000006,197.15,,,0.0,60.0,60.0,107.96052631578948,Umb=0,60.0
571.0,M,A,2012-02-07,20.2,218.4,,,0.0,60.0,60.0,60.0,Umb=0,60.0
571.0,M,A,2016-02-04,19.0,212.7,,,0.0,60.0,60.0,107.96052631578948,Umb=0,60.0
572.0,M,A,2012-02-07,22.9,195.05,,,0.0,60.0,60.0,60.0,Umb=0,60.0
572.0,M,A,2015-01-19,23.1,210.9,,,0.0,60.0,60.0,95.42763157894737,Umb=0,60.0
572.0,M,A,2015-06-03,17.9,147.8,,,0.0,60.0,60.0,99.86842105263159,Umb=0,60.0
572.0,M,A,2015-10-27,17.5,208.1,,,0.0,60.0,60.0,104.67105263157896,Umb=0,60.0
572.0,M,A,2016-05-14,24.799999999999997,172.8,,,0.0,60.0,60.0,111.25,Umb=0,60.0
573.0,F,A,2012-02-07,14.3,180.2,,,0.0,60.0,60.0,60.0,Umb=0,60.0
573.0,F,A,2012-05-20,11.8,171.8,,,0.0,60.0,60.0,63.38815789473684,Umb=0,60.0
573.0,F,A,2015-01-19,12.5,188.1,,,0.0,60.0,60.0,95.42763157894737,Umb=0,60.0
574.0,F,A,2012-05-20,14.7,172.2,212.9,399.79999999999995,0.0,60.0,60.0,45.53125318048224,Umb=0,45.53125318048224
574.0,F,A,2013-01-21,35.2,170.7,,,0.0,60.0,60.0,53.623358443640136,Umb=0,45.53125318048224
574.0,F,A,2015-01-19,11.3,179.3,,,0.0,60.0,60.0,77.57072686469277,Umb=0,45.53125318048224
574.0,F,A,2016-05-14,13.4,187.8,,,0.0,60.0,60.0,93.3930952857454,Umb=0,45.53125318048224
574.0,F,A,2016-09-23,12.8,201.1,,,0.0,60.0,60.0,97.7352005489033,Umb=0,45.53125318048224
574.0,F,A,2017-02-11,13.3,191.2,,,0.0,60.0,60.0,102.37335844364014,Umb=0,45.53125318048224
575.0,M,A,2012-02-07,32.5,217.85,,,0.0,60.0,60.0,66.76377319307491,Umb=0,66.76377319307491
575.0,M,A,2012-10-09,18.6,208.4,250.9,477.9,0.0,60.0,60.0,74.8229837193907,Umb=0,66.76377319307491
575.0,M,A,2014-01-19,15.7,173.2,,,0.0,60.0,60.0,90.18482582465386,Umb=0,66.76377319307491
575.0,M,A,2015-02-06,15.3,220.6,,,0.0,60.0,60.0,102.78351003518017,Umb=0,66.76377319307491
575.0,M,A,2015-06-03,69.25,194.3,,,0.0,60.0,60.0,106.6321942457065,Umb=0,66.76377319307491
575.0,M,A,2015-09-14,19.7,228.2,,,0.0,60.0,60.0,110.02035214044334,Umb=0,66.76377319307491
575.0,M,A,2016-10-04,19.9,183.4,,,0.0,60.0,60.0,122.71772056149597,Umb=0,66.76377319307491
575.0,M,A,2017-06-04,16.8,231.9,,,0.0,60.0,60.0,130.71114161412754,Umb=0,66.76377319307491
576.0,M,A,2012-05-20,26.7,164.5,,,0.0,60.0,60.0,67.37029669738622,Umb=0,67.37029669738622
576.0,M,A,2014-06-04,20.2,226.3,,,0.0,60.0,60.0,91.87687564475465,Umb=0,67.37029669738622
576.0,M,A,2015-06-03,20.9,233.8,,,0.0,60.0,60.0,103.85055985528096,Umb=0,67.37029669738622
576.0,M,A,2015-09-14,20.450000000000003,232.55,,,0.0,60.0,60.0,107.2387177500178,Umb=0,67.37029669738622
576.0,M,A,2015-10-27,19.6,228.0,260.7,508.29999999999995,0.0,60.0,60.0,108.65319143422833,Umb=0,67.37029669738622
576.0,M,A,2016-06-12,19.9,229.5,,,0.0,60.0,60.0,116.18608617107043,Umb=0,67.37029669738622
576.0,M,A,2016-09-23,20.533333333333335,222.20000000000002,,,0.0,60.0,60.0,119.57424406580728,Umb=0,67.37029669738622
576.0,M,A,2016-10-04,19.5,235.6,,,0.0,60.0,60.0,119.93608617107043,Umb=0,67.37029669738622
576.0,M,A,2017-09-19,23.6,228.5,,,0.0,60.0,60.0,131.44924406580728,Umb=0,67.37029669738622
576.0,M,A,2018-01-24,17.7,242.9,,,0.0,60.0,60.0,135.62687564475465,Umb=0,67.37029669738622
576.0,M,A,2018-10-02,22.8,233.0,,,0.0,60.0,60.0,143.8834545921231,Umb=0,67.37029669738622
577.0,F,SA,2012-01-25,,,,,0.0,10.5,10.5,21.89346598388914,Umb=0,21.89346598388914
577.0,F,SA,2012-02-07,16.1,155.2,,,0.0,10.5,10.5,22.32109756283651,Umb=0,21.89346598388914
577.0,F,SA,2012-10-09,41.5,166.2,,,0.0,10.5,10.5,30.380308089152297,Umb=0,21.89346598388914
577.0,F,SA,2013-01-21,14.1,179.1,,,0.0,10.5,10.5,33.801360720731246,Umb=0,21.89346598388914
577.0,F,SA,2014-05-19,16.85,164.10000000000002,,,0.0,10.5,10.5,49.68951861546809,Umb=0,21.89346598388914
577.0,F,SA,2015-01-19,16.0,162.6,,,0.0,10.5,10.5,57.74872914178388,Umb=0,21.89346598388914
577.0,F,SA,2015-02-06,12.6,170.4,,,0.0,10.5,10.5,58.34083440494177,Umb=0,21.89346598388914
577.0,F,SA,2015-05-21,6.2,98.1,,,0.0,10.5,10.5,61.76188703652072,Umb=0,21.89346598388914
577.0,F,SA,2016-06-12,12.2,174.5,,,0.0,10.5,10.5,74.52504493125757,Umb=0,21.89346598388914
577.0,F,SA,2017-02-11,12.9,169.4,,,0.0,10.5,10.5,82.55136072073125,Umb=0,21.89346598388914
578.0,F,SA,2012-01-25,16.1,125.3,,,0.0,10.5,10.5,16.422204356284027,Umb=0,16.422204356284027
578.0,F,SA,2012-02-07,13.3,155.2,,,0.0,10.5,10.5,16.849835935231397,Umb=0,16.422204356284027
